MCS Area Contacto
524 16090.0 3996.0
525 16081.0 3987.0
526 16079.0 4002.0
527 16077.0 3996.0
528 16070.0 3975.0
529 16065.0 3975.0
530 16072.0 3972.0
531 16076.0 3966.0
532 16082.0 3969.0
533 16058.0 3963.0
534 16073.0 3969.0
535 16063.0 3981.0
536 16064.0 3972.0
537 16056.0 3963.0
538 16053.0 3951.0
539 16064.0 3942.0
540 16066.0 3939.0
541 16093.0 3945.0
542 16092.0 3942.0
543 16083.0 3951.0
544 16110.0 3969.0
545 16111.0 3957.0
546 16081.0 3975.0
547 16111.0 3966.0
548 16100.0 3984.0
549 16121.0 3990.0
550 16104.0 3993.0
551 16079.0 3969.0
552 16070.0 3966.0
553 16075.0 3984.0
554 16065.0 3987.0
555 16067.0 3990.0
556 16042.0 3990.0
557 16044.0 3987.0
558 16039.0 3987.0
559 16042.0 3996.0
560 16060.0 3990.0
561 16068.0 4026.0
562 16067.0 4005.0
563 16081.0 3996.0
564 16094.0 4002.0
565 16102.0 4002.0
566 16100.0 3999.0
567 16084.0 4008.0
568 16104.0 4011.0
569 16115.0 3999.0
570 16096.0 3999.0
571 16075.0 3987.0
572 16081.0 4002.0
573 16067.0 4029.0
574 16060.0 4041.0
575 16037.0 4047.0
576 16034.0 4047.0
577 16019.0 4035.0
578 16036.0 4041.0
579 16060.0 4047.0
580 16063.0 4035.0
581 16053.0 4026.0
582 16052.0 4029.0
583 16054.0 4038.0
584 16041.0 4023.0
585 16047.0 4014.0
586 16059.0 4035.0
587 16062.0 4041.0
588 16076.0 4056.0
589 16061.0 4050.0
590 16065.0 4050.0
591 16058.0 4068.0
592 16045.0 4059.0
593 16071.0 4080.0
594 16070.0 4071.0
595 16082.0 4095.0
596 16099.0 4086.0
597 16118.0 4086.0
598 16121.0 4101.0
599 16108.0 4095.0
600 16079.0 4101.0
601 16101.0 4107.0
602 16098.0 4107.0
603 16096.0 4092.0
604 16088.0 4092.0
605 16097.0 4086.0
606 16100.0 4086.0
607 16120.0 4107.0
608 16119.0 4101.0
609 16136.0 4128.0
610 16120.0 4116.0
611 16134.0 4125.0
612 16122.0 4122.0
613 16110.0 4131.0
614 16129.0 4134.0
615 16128.0 4134.0
616 16124.0 4125.0
617 16133.0 4116.0
618 16126.0 4110.0
619 16138.0 4107.0
620 16123.0 4107.0
621 16125.0 4095.0
622 16129.0 4077.0
623 16155.0 4122.0
624 16156.0 4128.0
625 16158.0 4128.0
626 16161.0 4110.0
627 16160.0 4116.0
628 16185.0 4134.0
629 16186.0 4149.0
630 16178.0 4155.0
631 16181.0 4161.0
632 16177.0 4170.0
633 16175.0 4188.0
634 16198.0 4194.0
635 16163.0 4185.0
636 16182.0 4185.0
637 16180.0 4194.0
638 16164.0 4164.0
639 16145.0 4170.0
640 16135.0 4191.0
641 16157.0 4194.0
642 16161.0 4206.0
643 16150.0 4209.0
644 16148.0 4209.0
645 16157.0 4203.0
646 16161.0 4203.0
647 16171.0 4212.0
648 16178.0 4224.0
649 16187.0 4212.0
650 16182.0 4206.0
651 16204.0 4212.0
652 16181.0 4203.0
653 16163.0 4209.0
654 16149.0 4206.0
655 16152.0 4206.0
656 16149.0 4212.0
657 16127.0 4203.0
658 16147.0 4200.0
659 16141.0 4212.0
660 16124.0 4209.0
661 16132.0 4209.0
662 16122.0 4212.0
663 16149.0 4206.0
664 16151.0 4206.0
665 16162.0 4197.0
666 16171.0 4197.0
667 16170.0 4188.0
